시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,10,"22,000",3,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,10,"24,500",7,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,17,"23,850",6,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,27,"23,800",9,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,74.055,202103,30,"30,500",5,1995,청량로185번길 16,
인천광역시 연수구 옥련동,118-1,118,1,송학둥지,56.16,202103,13,"20,000",2,1983,비류대로144번길 14,
인천광역시 연수구 옥련동,118-1,118,1,송학둥지,56.46,202103,31,"21,000",1,1983,비류대로144번길 14,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,6,"21,500",1,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,124.53,202103,6,"41,800",3,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,9,"25,000",10,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,13,"27,000",4,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,14,"26,550",17,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,84.98,202103,15,"39,000",14,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,17,"24,250",7,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,17,"23,100",2,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,18,"28,000",9,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,19,"24,250",6,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,19,"22,950",2,1998,청량로 210,
인천광역시 연수구 옥련동,644-1,644,1,쌍용,59.78,202103,31,"26,300",5,1998,청량로 210,
인천광역시 연수구 옥련동,640-1,640,1,아주1,113.46,202103,1,"39,300",17,1997,옥련로99번길 44,
인천광역시 연수구 옥련동,640-1,640,1,아주1,113.46,202103,4,"35,500",2,1997,옥련로99번길 44,
인천광역시 연수구 옥련동,640-1,640,1,아주1,29.7,202103,19,"12,000",10,1997,옥련로99번길 44,20210322
인천광역시 연수구 옥련동,640-1,640,1,아주1,29.7,202103,29,"12,900",10,1997,옥련로99번길 44,
인천광역시 연수구 옥련동,319-9,319,9,영남송도,56.16,202103,18,"27,000",5,1984,비류대로232번길 8,
인천광역시 연수구 옥련동,319-9,319,9,영남송도,58.32,202103,22,"27,000",5,1984,비류대로232번길 8,
인천광역시 연수구 옥련동,645-1,645,1,옥련2우성,78.834,202103,1,"31,000",4,2002,청량로185번길 73,
인천광역시 연수구 옥련동,645-1,645,1,옥련2우성,84.74,202103,28,"37,800",10,2002,청량로185번길 73,
인천광역시 연수구 옥련동,645-1,645,1,옥련2우성,84.74,202103,30,"39,500",13,2002,청량로185번길 73,
인천광역시 연수구 옥련동,636-1,636,1,우성,59.929,202103,3,"23,400",7,1996,독배로40번길 48,
인천광역시 연수구 옥련동,636-1,636,1,우성,84.692,202103,8,"34,500",12,1996,독배로40번길 48,
인천광역시 연수구 옥련동,636-1,636,1,우성,59.929,202103,9,"25,300",13,1996,독배로40번길 48,
인천광역시 연수구 옥련동,636-1,636,1,우성,59.929,202103,20,"25,100",2,1996,독배로40번길 48,
인천광역시 연수구 옥련동,636-1,636,1,우성,59.929,202103,20,"26,000",10,1996,독배로40번길 48,
인천광역시 연수구 옥련동,631,631,0,원흥,84.63,202103,10,"29,500",7,1994,독배로 52,
인천광역시 연수구 옥련동,631,631,0,원흥,84.63,202103,19,"30,000",9,1994,독배로 52,
인천광역시 연수구 옥련동,194-12,194,12,윤성,52.31,202103,15,"10,000",6,1991,능허대로103번길 28,
인천광역시 연수구 옥련동,641-1,641,1,태평,59.93,202103,12,"25,000",2,1997,한나루로193번길 16,
인천광역시 연수구 옥련동,641-1,641,1,태평,59.93,202103,15,"27,500",5,1997,한나루로193번길 16,
인천광역시 연수구 옥련동,641-1,641,1,태평,84.74,202103,16,"34,700",7,1997,한나루로193번길 16,
인천광역시 연수구 옥련동,641-1,641,1,태평,84.74,202103,19,"35,000",4,1997,한나루로193번길 16,
인천광역시 연수구 옥련동,643-2,643,2,풍림,59.96,202103,6,"27,500",9,1998,비류대로186번길 20,
인천광역시 연수구 옥련동,643-2,643,2,풍림,77,202103,19,"31,000",2,1998,비류대로186번길 20,
인천광역시 연수구 옥련동,643-2,643,2,풍림,44.4,202103,27,"19,000",3,1998,비류대로186번길 20,
인천광역시 연수구 옥련동,643-2,643,2,풍림,77,202103,27,"39,500",16,1998,비류대로186번길 20,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,3,"28,300",4,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,4,"28,200",7,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,5,"27,000",9,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,10,"28,000",10,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,10,"28,500",7,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,17,"25,000",11,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,18,"30,000",22,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,19,"27,000",1,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,84.566,202103,20,"28,500",10,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,20,"25,000",11,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,20,"23,800",14,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,21,"23,500",10,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,23,"23,800",6,1997,청량로199번길 29,
인천광역시 연수구 옥련동,642-1,642,1,한국,59.986,202103,27,"21,400",6,1997,청량로199번길 29,
인천광역시 연수구 옥련동,205-26,205,26,해마루,84.72,202103,31,"24,000",6,2008,독배로82번길 10,
인천광역시 연수구 옥련동,628,628,0,현대1,59.4,202103,6,"19,400",15,1994,옥련로 33,
인천광역시 연수구 옥련동,628,628,0,현대1,59.4,202103,13,"18,000",10,1994,옥련로 33,
인천광역시 연수구 옥련동,628,628,0,현대1,71.265,202103,17,"23,900",14,1994,옥련로 33,
인천광역시 연수구 옥련동,628,628,0,현대1,71.265,202103,19,"23,000",3,1994,옥련로 33,
인천광역시 연수구 옥련동,628,628,0,현대1,43.2,202103,23,"15,500",14,1994,옥련로 33,20210408
인천광역시 연수구 옥련동,628,628,0,현대1,43.2,202103,23,"15,500",14,1994,옥련로 33,
인천광역시 연수구 옥련동,628,628,0,현대1,84.6,202103,27,"29,500",14,1994,옥련로 33,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,7,"38,500",7,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,8,"38,000",17,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,12,"40,000",20,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,12,"27,000",7,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,13,"27,000",9,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,13,"34,850",8,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.14,202103,15,"37,900",21,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,16,"27,800",10,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,16,"41,000",14,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,17,"36,500",23,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,19,"40,000",16,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,20,"37,000",4,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,29,"39,800",15,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,84.6,202103,29,"37,400",16,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,30,"27,500",18,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,30,"23,500",2,1995,독배로 58,
인천광역시 연수구 옥련동,633,633,0,현대2,59.985,202103,31,"28,400",18,1995,독배로 58,
인천광역시 연수구 옥련동,635-1,635,1,현대3,59.985,202103,8,"27,000",9,1996,능허대로79번길 65,
인천광역시 연수구 옥련동,635-1,635,1,현대3,59.985,202103,8,"23,500",17,1996,능허대로79번길 65,
인천광역시 연수구 옥련동,635-1,635,1,현대3,84.6,202103,11,"30,800",20,1996,능허대로79번길 65,
인천광역시 연수구 옥련동,635-1,635,1,현대3,59.985,202103,27,"25,000",18,1996,능허대로79번길 65,
인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202103,6,"39,700",5,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202103,8,"28,000",12,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202103,8,"39,000",7,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202103,8,"28,000",5,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202103,10,"26,700",3,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202103,16,"28,000",10,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,84.6,202103,19,"42,000",15,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,637-1,637,1,현대4,59.985,202103,22,"28,250",14,1997,한나루로105번길 68,
인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202103,7,"40,000",14,1997,한진로 49,
인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202103,9,"22,500",1,1997,한진로 49,
인천광역시 연수구 옥련동,639-1,639,1,현대5,84.6,202103,9,"35,000",4,1997,한진로 49,
인천광역시 연수구 옥련동,639-1,639,1,현대5,59.985,202103,27,"29,300",7,1997,한진로 49,
인천광역시 연수구 청학동,538-12,538,12,동남,36.54,202103,3,"8,700",2,1988,청학로12번길 72,
인천광역시 연수구 청학동,538-12,538,12,동남,40.71,202103,13,"8,450",6,1988,청학로12번길 72,
인천광역시 연수구 청학동,538-12,538,12,동남,39.42,202103,26,"8,900",1,1988,청학로12번길 72,
인천광역시 연수구 청학동,559-1,559,1,동보,59.76,202103,19,"16,500",1,1996,솔샘로 120,
인천광역시 연수구 청학동,559-1,559,1,동보,59.76,202103,22,"18,900",6,1996,솔샘로 120,
인천광역시 연수구 청학동,449,449,0,성호,84.02,202103,22,"35,000",5,1993,솔샘로43번길 15,
인천광역시 연수구 청학동,39-1,39,1,송학,49.68,202103,20,"12,000",4,1990,청학로21번길 38,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,2,"19,000",10,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,2,"17,800",6,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,2,"14,500",12,1994,용담로 3,20210421
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,2,"14,500",6,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,3,"14,800",10,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,5,"15,000",14,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,5,"14,500",4,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,5,"15,500",13,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,5,"14,900",10,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,6,"17,500",12,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,6,"17,250",2,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,6,"14,700",11,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,8,"18,250",9,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,10,"14,700",13,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,10,"15,000",11,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,13,"16,000",7,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,13,"15,500",15,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,15,"17,000",14,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,15,"20,000",7,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,16,"15,700",4,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,16,"18,000",1,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,16,"15,000",1,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,16,"20,000",11,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,20,"21,000",13,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,49.585,202103,24,"19,500",5,1994,용담로 3,
인천광역시 연수구 청학동,451,451,0,시대,35.743,202103,24,"16,000",5,1994,용담로 3,
인천광역시 연수구 청학동,548-7,548,7,신성,55.98,202103,3,"13,500",3,1985,청학로16번길 87,
인천광역시 연수구 청학동,548-7,548,7,신성,55.98,202103,3,"12,900",4,1985,청학로16번길 87,
인천광역시 연수구 청학동,548-7,548,7,신성,55.98,202103,15,"14,400",3,1985,청학로16번길 87,
인천광역시 연수구 청학동,548-7,548,7,신성,55.98,202103,22,"14,100",2,1985,청학로16번길 87,
인천광역시 연수구 청학동,499,499,0,연수푸르지오4단지,107.28,202103,28,"41,000",16,2011,먼우금로 217,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,3,"13,500",5,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,4,"20,000",1,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,5,"19,500",4,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,19,"21,100",5,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,22,"23,000",3,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.305,202103,30,"22,500",1,1994,용담로 25,
인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202103,30,"21,800",5,1994,용담로 25,
인천광역시 연수구 청학동,523-7,523,7,청량,58.32,202103,17,"10,500",5,1990,청학로 13,
인천광역시 연수구 청학동,523-7,523,7,청량,60.93,202103,29,"12,000",1,1990,청학로 13,
인천광역시 연수구 청학동,548-6,548,6,청학국민,52.41,202103,8,"10,500",5,1984,청학로16번길 82,
인천광역시 연수구 청학동,455,455,0,하나타운1,35.81,202103,4,"13,300",2,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,59.79,202103,8,"24,800",6,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,59.79,202103,8,"25,850",6,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,59.79,202103,9,"25,250",12,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,59.79,202103,12,"24,800",2,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,35.81,202103,14,"13,800",1,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,35.81,202103,25,"15,000",6,1995,용담로 14,
인천광역시 연수구 청학동,455,455,0,하나타운1,84.905,202103,31,"40,000",3,1995,용담로 14,
인천광역시 연수구 청학동,545-1,545,1,현대,164.46,202103,4,"35,000",10,2000,계림로 111,
인천광역시 연수구 청학동,545-1,545,1,현대,164.46,202103,6,"43,000",2,2000,계림로 111,
인천광역시 연수구 청학동,545-1,545,1,현대,138.65,202103,11,"39,000",12,2000,계림로 111,20210331
인천광역시 연수구 청학동,545-1,545,1,현대,164.46,202103,21,"45,000",13,2000,계림로 111,
